search_term,file_path,line_number,context
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,477,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,41,Pkt Len Mean,0.0,-0.7634954452514648,1.6012625249177572,1.6012625249177572,8,True,1.6012625249177572,1.396029615479063,-0.0,4.559991105702726,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,478,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,47,PSH Flag Cnt,0.0,-1.0575153827667236,1.5106757632679135,1.5106757632679135,9,True,1.5106757632679138,1.7964189419500287,-0.0425051181131452,6.819647453621862,0.59375,0.03125,0.375,0.59375,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,479,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,48,ACK Flag Cnt,1.0,1.5607398748397827,2.4562618841958224,2.4562618841958224,4,True,2.456261884195822,2.142714439460749,-0.0178290517120371,7.450296717165372,0.75,0.03125,0.21875,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,480,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,67,Init Bwd Win Byts,-1.0,-0.4095837473869324,1.7367401848349011,1.7367401848349011,7,True,1.736740184834901,2.6982760789209146,-0.3848404974068842,7.809303034107265,0.625,0.0625,0.3125,0.625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,481,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,69,Fwd Seg Size Min,32.0,0.9878281950950624,2.87448423303181,2.87448423303181,1,True,2.874484233031811,2.319425440132196,-0.005178033508092,9.942134007227134,0.875,0.03125,0.09375,0.875,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,482,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.3768183680886483,1.3768183680886483,3,True,1.376818368088648,2.299925704159858,-0.1639008254620744,6.441893679995008,0.75,0.0625,0.1875,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,483,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.6932017967046687,0.6932017967046687,6,True,0.6932017967046687,0.8364791386616257,-0.0,2.7669695714893487,0.75,0.0,0.25,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,484,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.9557071570471368,0.9557071570471368,4,True,-0.9557071570471368,0.9120469679901289,-2.517893262382572,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,485,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,40,Pkt Len Max,0.0,-0.7656013369560242,0.5197228765915645,0.5197228765915645,9,True,0.5197228765915645,0.6098023756144421,-0.0028294892886058,1.9573172771300384,0.75,0.0625,0.1875,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,486,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,41,Pkt Len Mean,0.0,-0.7634954452514648,0.707110483214789,0.707110483214789,5,True,0.707110483214789,0.7330604258851908,-0.0,2.5703379140910587,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,487,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.5605233000341074,0.5605233000341074,8,True,-0.5605233000341074,0.8171547925568892,-2.3778652449037705,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,488,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,52,Down/Up Ratio,3.0,2.62729287147522,1.7366424959432754,1.7366424959432754,1,True,1.7366424959432756,0.6417573434653824,0.7450071454959665,2.994464519537133,1.0,0.0,0.0,1.0,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,489,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.6210186667220601,0.6210186667220601,7,True,-0.62101866672206,0.9200766704306276,-2.7978801604118013,0.1276956418084802,0.0625,0.75,0.1875,0.75,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,490,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,66,Init Fwd Win Byts,1024.0,-0.6936777234077454,1.5011763701998584,1.5011763701998584,2,True,1.5011763701998582,2.7922090872473047,-0.0784955262905321,8.953093469182777,0.65625,0.34375,0.0,0.65625,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,491,"MLP_TN_01,mlp,MLP,TN,9672,51000,0,Benign,69,Fwd Seg Size Min,24.0,0.1813714355230331,0.4815618458782006,0.4815618458782006,10,True,0.4815618458782005,0.5526574722113233,-0.1712427103512855,1.8511156742058308,0.9375,0.0625,0.0,0.9375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,562,"MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.3998905997111768,1.3998905997111768,3,True,1.3998905997111764,2.346250644374248,-0.1557493253375649,6.571647991171127,0.75,0.0625,0.1875,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,563,"MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.7080283855710501,0.7080283855710501,6,True,0.7080283855710501,0.850123287495866,-0.0,2.80021423189944,0.75,0.0,0.25,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,564,"MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.978325603218485,0.978325603218485,4,True,-0.978325603218485,0.9326937649841563,-2.5816278156790817,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,565,"MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,40,Pkt Len Max,0.0,-0.7656013369560242,0.53494829739665,0.53494829739665,9,True,0.5349482973966502,0.6222302116041093,-0.003049516350868,1.9819878636082588,0.75,0.0625,0.1875,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,566,"MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,41,Pkt Len Mean,0.0,-0.7634954452514648,0.7258351332001405,0.7258351332001405,5,True,0.7258351332001405,0.7489770927052406,-0.0,2.6216653473511498,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,567,"MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.5804867462259826,0.5804867462259826,8,True,-0.5804867462259826,0.8464046406003808,-2.451243347289582,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,568,"MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,52,Down/Up Ratio,3.0,2.62729287147522,1.7586317332724917,1.7586317332724917,1,True,1.758631733272492,0.6544045782611579,0.7395024426064436,3.0489764248988087,1.0,0.0,0.0,1.0,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,569,"MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.6468887935408888,0.6468887935408888,7,True,-0.6468887935408885,0.961342493106221,-2.8697076989954957,0.1264400699615138,0.0625,0.75,0.1875,0.75,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,570,"MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,66,Init Fwd Win Byts,1024.0,-0.6936777234077454,1.5399059172930254,1.5399059172930254,2,True,1.5399059172930256,2.868993459099024,-0.0795697843888322,9.183447955993453,0.65625,0.34375,0.0,0.65625,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,571,"MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,69,Fwd Seg Size Min,24.0,0.1813714355230331,0.4938854436950986,0.4938854436950986,10,True,0.4938854436950987,0.5627062670264353,-0.1799407236407027,1.8759018152824287,0.9375,0.0625,0.0,0.9375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,572,"MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,0,Dst Port,8080.0,-0.1534778773784637,3.830902963651485,3.830902963651485,1,True,3.830902963651485,4.702476782578212,0.054760241932908,15.23412876755116,1.0,0.0,0.0,1.0,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,573,"MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,2.424834816933121,2.424834816933121,2,True,2.424834816933121,3.6808828806526734,-0.0,11.87951001912623,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,574,"MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-1.3369557128181715,1.3369557128181715,10,True,-1.3369557128181715,1.2559970840693735,-4.426774377053524,0.0,0.0,0.6875,0.3125,0.6875,Moderately stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,575,"MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,11,Bwd Pkt Len Max,0.0,-0.684525191783905,1.430087351437603,1.430087351437603,8,True,1.4300873514376031,1.5769079218013244,-0.0,4.57924084522957,0.75,0.0,0.25,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,576,"MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-1.92234230823085,1.92234230823085,4,True,-1.9223423082308495,1.8687481913292456,-4.841155197445467,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,577,"MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,40,Pkt Len Max,0.0,-0.7656013369560242,1.858916700079879,1.858916700079879,5,True,1.858916700079879,1.6582368694133165,-0.0,4.4025743606011485,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,578,"MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,41,Pkt Len Mean,0.0,-0.7634954452514648,1.7484003179636027,1.7484003179636027,6,True,1.7484003179636023,1.6160274299650754,-0.0,4.638501994023914,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,579,"MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,42,Pkt Len Std,0.0,-0.7985594868659973,1.6560130744788266,1.6560130744788266,7,True,1.6560130744788268,1.622375737546634,-0.0,5.179102729503551,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,580,"MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,47,PSH Flag Cnt,0.0,-1.0575153827667236,1.9879739817359865,1.9879739817359865,3,True,1.9879739817359865,2.190704935772329,-1.248906149364494,7.420872259037168,0.59375,0.03125,0.375,0.59375,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,581,"MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,48,ACK Flag Cnt,1.0,1.5607398748397827,1.343861116340462,1.343861116340462,9,True,1.3438611163404617,1.3257171920678124,-0.092472776225061,5.526705939475551,0.75,0.03125,0.21875,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,582,"MLP_TP_03,mlp,MLP,TP,6980,196556,1,DDOS attack-HOIC,0,Dst Port,80.0,-0.5512083768844604,2.0204058256187643,2.0204058256187643,5,True,2.0204058256187647,4.016994917703332,-0.6129369892794143,12.887458157923485,0.4375,0.46875,0.09375,0.46875,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,583,"MLP_TP_03,mlp,MLP,TP,6980,196556,1,DDOS attack-HOIC,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,3.4212538747146146,3.4212538747146146,2,True,3.421253874714614,4.085066406956075,-0.0,11.24093304354442,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,584,"MLP_TP_03,mlp,MLP,TP,6980,196556,1,DDOS attack-HOIC,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-3.315354277541851,3.315354277541851,3,True,-3.315354277541851,3.3234622728801875,-9.1496154030351,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,585,"MLP_TP_03,mlp,MLP,TP,6980,196556,1,DDOS attack-HOIC,40,Pkt Len Max,0.0,-0.7656013369560242,1.3752820753267363,1.3752820753267363,9,True,1.3752820753267363,1.271432503106407,-0.0,3.617483864342109,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,586,"MLP_TP_03,mlp,MLP,TP,6980,196556,1,DDOS attack-HOIC,41,Pkt Len Mean,0.0,-0.7634954452514648,1.4308822452336405,1.4308822452336405,8,True,1.4308822452336407,1.465032964189286,-0.0,5.130088339781016,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
