background_position,training_position,original_row_index,y_true
15620,142381,1894,1
15621,149776,223754,0
15622,112086,89891,1
15623,35339,191000,1
15624,33009,251481,0
15625,19041,13625,0
15626,74266,73757,0
15627,60945,264984,0
15628,147587,125236,1
15629,16927,199593,0
15630,81608,203769,1
15631,51749,219996,0
15632,48081,228074,0
15633,162461,15631,1
15634,39652,178237,0
15635,194,81624,0
15636,22282,175830,1
15637,161649,92998,1
15638,121515,70237,0
15639,90269,72799,0
15640,157350,291929,0
15641,6691,15581,0
15642,81507,290964,0
15643,104651,163876,0
15644,43752,99754,0
15645,174052,185547,0
15646,76669,8661,0
15647,72629,118525,0
15648,138248,36740,0
15649,67035,290008,1
15650,155369,6236,0
15651,87418,18160,0
15652,118277,134793,0
15653,116472,107159,0
15654,128736,199322,0
15655,21236,243096,0
15656,170697,214360,1
15657,149702,126785,1
15658,187450,204592,1
15659,51736,201621,0
15660,72609,188447,0
15661,106109,93637,0
15662,48414,212086,0
15663,107914,247064,0
15664,98930,293009,1
15665,67555,81811,1
15666,181952,174948,0
15667,140938,288902,1
15668,1417,61670,0
15669,185871,264626,0
15670,10700,114667,0
15671,80851,148017,0
15672,42175,281901,0
15673,8653,206230,0
15674,104342,234482,0
15675,26517,137910,0
15676,70660,54661,1
15677,192551,238367,1
15678,144932,185869,0
15679,129566,62413,1
15680,144876,98179,1
15681,172339,103334,0
15682,106812,186642,0
15683,170048,94525,0
15684,62323,135337,1
15685,149865,175468,1
15686,117070,141867,0
15687,56469,283019,1
15688,68743,99741,1
15689,108326,289430,0
15690,76024,15298,0
15691,84263,9844,1
15692,111459,189850,1
15693,190550,48276,0
15694,147045,18688,1
15695,119883,264246,0
15696,127618,129046,0
15697,189345,221549,0
15698,81433,4390,1
15699,189330,223630,0
15700,165244,92191,0
15701,145383,275711,1
15702,51204,67476,0
15703,168374,7300,0
15704,50187,298564,1
15705,32615,229573,0
15706,105404,116023,1
15707,182347,251960,0
15708,144168,6460,1
15709,109740,118325,0
15710,77091,300574,0
15711,50646,25639,0
15712,50214,58972,1
15713,140819,43789,0
15714,28612,17430,0
15715,111062,201413,0
15716,167866,46454,1
15717,73709,82902,0
15718,185825,5377,0
15719,156275,131646,0
15720,20659,266098,0
15721,102747,11274,0
15722,171247,224055,0
15723,19673,238052,1
15724,10722,54144,0
15725,123679,3039,0
15726,52067,65109,0
15727,45395,273903,0
15728,65397,158186,0
15729,136602,160916,0
15730,140599,38700,0
15731,96653,16869,1
15732,121141,8737,1
15733,41708,137405,0
15734,52485,47787,1
15735,81337,238271,0
15736,70089,47938,0
15737,160625,191823,1
15738,81716,233488,1
15739,71868,299034,0
15740,108487,256520,0
15741,172183,146527,1
15742,55050,229869,1
15743,41932,235644,1
15744,179821,68125,0
15745,148841,220689,0
15746,173908,168163,0
15747,90249,229899,0
15748,130860,31,1
15749,20462,107390,0
15750,104398,2227,1
15751,47424,226118,1
15752,61663,58840,0
15753,103126,38971,0
15754,148175,198346,0
15755,146880,111752,0
15756,122187,71093,1
15757,99396,77161,1
15758,172311,79910,0
15759,58637,300715,1
15760,39646,256093,1
15761,35136,111395,0
15762,64331,263190,1
15763,57204,279548,1
15764,119067,242086,0
15765,119633,152032,0
15766,23143,280368,1
15767,119950,125462,0
15768,75028,6993,1
15769,63432,150747,1
15770,127335,47829,1
15771,25021,48286,1
15772,146732,292242,0
15773,114511,227396,0
15774,132085,133914,0
15775,26974,42551,1
15776,68259,222402,1
15777,127293,53329,0
15778,58789,44381,1
15779,183183,291076,0
15780,33373,56017,0
15781,130925,103606,1
15782,31284,131587,0
15783,24951,191943,1
15784,79315,60892,0
15785,99750,7562,1
15786,179734,274971,1
15787,99015,122592,0
15788,185721,221235,1
15789,25170,105815,0
15790,25139,280052,1
15791,174770,112225,0
15792,646,147797,1
15793,98240,13347,1
15794,131646,152541,0
15795,24944,269483,1
15796,175376,234974,1
15797,63031,134125,1
15798,132199,60166,1
15799,78593,60101,1
15800,144381,122016,0
15801,136844,289879,0
15802,66922,134352,0
15803,146521,268563,0
15804,171652,218087,0
15805,181687,210496,0
15806,99384,38029,0
15807,151859,291218,0
15808,74010,167828,0
15809,179498,112656,0
15810,188465,149752,0
15811,132373,267050,0
15812,180199,117289,1
15813,74414,181295,1
15814,167790,287761,0
15815,8882,192670,0
15816,127247,258956,0
15817,88847,124597,1
15818,129993,141729,1
15819,117981,114230,0
15820,88382,174623,1
15821,83134,217381,0
15822,1469,296213,0
15823,125249,296489,0
15824,6359,236629,1
15825,32604,11590,0
15826,69765,222848,0
15827,70030,172854,0
15828,61645,70289,0
15829,138741,60268,0
15830,3428,273932,0
15831,15671,114061,1
15832,4036,300843,0
15833,32809,53400,0
15834,3864,262905,1
15835,18608,221433,1
15836,126615,120329,0
15837,185484,146071,0
15838,69497,79810,1
15839,158294,31768,0
15840,170083,65786,0
15841,183915,47363,1
15842,110434,220520,0
15843,67311,93466,1
15844,53186,195847,1
15845,31804,294616,1
15846,23626,160274,1
15847,173155,165788,0
15848,94350,49105,0
15849,72441,48863,0
15850,75267,89731,0
15851,40035,105686,0
15852,21775,83588,0
15853,99932,268233,0
15854,108667,52476,0
15855,43692,99099,1
15856,96172,197485,0
15857,184715,186152,0
15858,61893,270401,1
15859,126147,135999,0
15860,109631,251222,1
15861,105069,247920,1
15862,151365,111457,0
15863,63209,208159,1
15864,41880,155901,1
15865,77238,242877,0
15866,82897,32214,1
15867,24578,5924,0
15868,167895,103416,1
15869,133572,54040,0
15870,7311,28458,0
15871,69511,210257,0
15872,57512,223472,1
15873,155614,138704,0
15874,138390,86127,1
15875,31048,22706,0
15876,18853,33406,0
15877,120973,5986,0
15878,156727,258526,0
15879,70494,282783,0
15880,6999,144782,1
15881,74729,222606,1
15882,79678,147061,0
15883,180661,266410,0
15884,151225,78733,0
15885,189355,84305,1
15886,86317,157277,1
15887,184459,236382,0
15888,72187,80508,0
15889,43166,239144,1
15890,17517,172232,0
15891,125089,48550,0
15892,115518,291457,1
15893,135946,178900,0
15894,71535,79344,0
15895,179153,121284,0
15896,131903,277733,0
15897,90008,155870,0
15898,177069,124251,1
15899,35560,100031,0
15900,30741,60531,1
15901,183010,169615,0
15902,73072,146737,0
15903,9811,268734,1
15904,7038,54246,0
15905,104484,300080,1
15906,150928,128602,0
15907,66375,237658,0
15908,22110,44788,1
15909,66921,286509,0
15910,69999,250932,0
15911,97001,186677,0
15912,101147,139478,1
15913,4003,120110,0
15914,85477,68814,1
15915,31896,120626,0
15916,93012,247082,1
15917,85538,240695,0
15918,108903,232345,0
15919,158559,179221,1
15920,135369,242872,1
15921,69401,110875,1
15922,105473,8360,1
15923,123098,77802,1
15924,133885,108759,0
15925,121086,270523,0
15926,173696,93580,0
15927,89297,14748,1
15928,113331,259741,1
15929,140190,81184,0
15930,165120,234543,0
15931,21440,30252,0
15932,22100,32840,0
15933,31528,148626,0
15934,182597,220643,0
15935,150023,50085,0
15936,116785,263665,1
15937,56544,223675,1
15938,160662,86259,0
15939,163319,69646,1
15940,29032,63038,0
15941,177499,292832,0
15942,165419,283690,1
15943,113747,13631,0
15944,176402,190404,0
15945,154536,73365,0
15946,68438,196161,1
15947,88746,237077,1
15948,180184,20625,0
15949,13180,179373,0
15950,154325,291180,1
15951,131542,181606,1
15952,175509,175651,0
15953,94756,289755,1
15954,141561,154797,0
15955,65101,268730,1
15956,60767,233479,1
15957,170373,173643,0
15958,164440,247475,0
15959,114595,276903,1
15960,136960,126389,0
15961,103943,105832,0
15962,63892,119568,0
15963,180345,161303,0
15964,50204,240969,0
15965,29575,13393,1
15966,171318,33200,1
15967,59724,126637,0
15968,109883,209754,1
15969,106388,216845,0
15970,37435,203934,1
15971,162583,180111,0
15972,85262,105640,0
15973,150744,209450,0
15974,187945,158261,0
15975,111226,288002,0
15976,124215,184907,0
15977,8166,39000,0
15978,158984,9693,0
15979,72429,95891,1
15980,191062,12263,1
15981,170996,186006,1
15982,75490,219724,0
15983,155027,136995,0
15984,103674,101258,1
15985,138331,78043,0
15986,142494,100500,0
15987,82554,147260,0
15988,121660,83690,1
15989,63507,140931,0
15990,99598,228278,1
15991,184152,68698,0
15992,132054,96134,0
15993,189473,127328,0
15994,25625,107619,0
15995,64963,33304,0
15996,127206,219404,1
15997,142685,185659,1
15998,77972,197933,1
15999,70775,40131,0
16000,12761,111390,1
16001,181947,36625,0
16002,45987,174650,0
16003,140998,172842,0
16004,135902,134941,1
16005,66151,185187,0
16006,25451,89606,1
16007,111006,249726,1
16008,41473,99310,1
16009,47477,96267,1
16010,128402,114801,0
16011,86369,202928,0
16012,84140,169210,0
16013,34448,124835,1
16014,60382,6864,1
16015,11407,262103,0
16016,12852,297875,1
16017,151767,89842,0
16018,10549,63951,1
16019,5114,88401,1
16020,96413,53614,0
16021,105973,101470,0
16022,90883,237836,1
16023,184322,19021,1
16024,127454,113415,0
16025,23352,200398,1
16026,136551,196136,0
16027,165439,293823,1
16028,127034,271489,1
16029,89076,145591,1
16030,92725,105967,0
16031,69113,115892,1
16032,24615,171543,0
16033,28059,285480,0
16034,74436,121009,1
16035,48618,109342,0
16036,18621,180238,0
16037,7532,215104,1
16038,177712,269656,0
16039,107236,46536,0
16040,2497,50690,1
16041,66981,261098,1
16042,173351,121355,0
16043,30210,268463,1
16044,61570,59358,0
16045,36597,107896,1
16046,134662,250819,0
16047,115524,45923,0
16048,35040,38188,0
16049,134915,9517,0
16050,64717,274800,0
16051,107175,129516,1
16052,164056,216528,0
16053,87484,236050,0
16054,127385,26335,0
16055,172700,215600,0
16056,87467,150978,0
16057,101401,115342,0
16058,86063,286822,0
16059,19704,50374,0
16060,68012,24706,1
16061,148169,280485,0
16062,8973,223213,0
16063,35748,62293,0
16064,4756,140237,0
16065,137928,241873,1
16066,171884,274102,0
16067,15520,168057,0
16068,14007,142073,0
16069,161257,135940,0
16070,174412,179223,0
16071,191267,133231,0
16072,98968,131997,1
16073,4905,84950,0
16074,102787,286971,1
16075,28818,186959,0
16076,11478,115867,1
16077,74538,286710,1
16078,55636,222183,1
16079,143859,296804,0
16080,151964,202190,1
16081,3444,283984,0
16082,125778,157062,0
16083,128551,88727,0
16084,92358,63859,0
16085,63818,71830,1
16086,139250,21107,0
16087,119498,135121,1
16088,181215,8272,0
16089,68487,205227,1
16090,171651,179379,0
16091,37262,112462,1
16092,21554,75894,1
16093,42214,188793,1
16094,41635,181109,0
16095,143770,184234,0
16096,92819,120523,1
16097,132997,50850,1
16098,145929,56115,0
16099,128849,37293,0
16100,3042,230537,1
16101,131539,70177,1
16102,104182,211172,0
16103,10318,276389,1
16104,43041,226033,1
16105,47680,200435,0
16106,59263,222037,0
16107,79956,85141,0
16108,184272,106001,0
16109,24281,5638,1
16110,9589,16975,1
16111,92220,249771,0
16112,60843,69008,0
16113,77067,229641,1
16114,183374,239997,1
16115,186533,43255,0
16116,114515,255552,0
16117,15840,238537,1
16118,78816,182152,0
16119,1008,210416,1
16120,175212,297400,1
16121,50422,289457,0
16122,2604,204451,1
16123,144078,102552,1
16124,27243,86160,0
16125,86965,33080,1
16126,180107,244339,1
16127,140973,163801,0
16128,32148,15253,0
16129,82850,130811,1
16130,129678,44518,0
16131,171159,206292,0
16132,159850,185501,0
16133,180398,155631,0
16134,31885,13813,0
16135,87141,286860,0
16136,16654,155875,0
16137,186894,295512,1
16138,166202,70911,0
16139,148572,281760,0
16140,36958,52618,0
16141,163298,234186,0
16142,130354,227411,0
16143,52292,27207,0
16144,136160,189465,1
16145,17489,254356,0
16146,109911,49954,1
16147,48498,300050,0
16148,22052,41880,0
16149,124492,61927,0
16150,41992,207297,0
16151,44963,229820,0
16152,121223,261193,0
16153,148893,242272,0
16154,54963,238026,1
16155,159654,127317,0
16156,150224,211439,0
16157,30742,228044,0
16158,153744,188015,0
16159,6306,125157,1
16160,7859,105106,0
16161,117283,268212,0
16162,100600,54582,1
16163,112820,78605,0
16164,103733,299744,1
16165,142839,180538,0
16166,170432,144395,1
16167,175864,261906,1
16168,23243,293993,0
16169,112467,81065,1
16170,184618,216533,0
16171,153349,217500,1
16172,23362,174903,0
16173,25029,7954,0
16174,148360,145022,0
16175,124228,190844,0
16176,78806,255022,1
16177,184935,185661,0
16178,62968,197715,0
16179,151878,2603,1
16180,118739,157867,1
16181,66115,173923,1
16182,97277,125471,0
16183,105013,29551,0
16184,61005,33442,0
16185,64762,182271,0
16186,169197,300653,1
16187,153910,264715,1
16188,31503,34965,0
16189,37994,184393,0
16190,145828,86190,1
16191,118201,60240,0
16192,75688,10683,0
16193,176025,288753,0
16194,16751,100923,0
16195,6013,241658,1
16196,169054,278174,1
16197,107980,275605,0
16198,176911,84190,0
16199,42391,108292,0
16200,130638,86150,0
16201,137235,231642,1
16202,11864,140010,0
16203,168629,124489,0
16204,186406,117364,0
16205,94780,71369,0
16206,44144,88975,0
16207,59701,145064,0
16208,38046,130161,0
16209,51879,948,1
16210,9569,208881,0
16211,111739,107749,1
16212,41521,205530,1
16213,24382,200462,1
16214,86108,214354,0
16215,128658,205996,0
16216,77327,161951,1
16217,42687,211185,1
16218,14288,32271,1
16219,8557,165060,0
16220,64108,26990,0
16221,134570,182360,1
16222,137978,28714,0
16223,69448,69783,0
16224,94600,278767,0
16225,84757,177851,0
16226,184942,13136,0
16227,81073,163460,0
16228,185760,114719,0
16229,98883,47030,0
16230,118252,219456,0
16231,141046,48747,1
16232,93885,285816,0
16233,188549,90379,1
16234,86043,253248,0
16235,4400,298395,1
16236,25868,92076,0
16237,189755,171223,1
16238,19042,175174,0
16239,62885,257949,1
16240,9212,239165,0
16241,51957,22263,0
16242,99261,155239,0
16243,119654,135005,0
16244,119680,119711,0
16245,143757,51729,0
16246,30198,66160,1
16247,74168,45772,1
16248,102559,187462,0
16249,113330,250725,1
16250,178801,177480,0
16251,34552,68384,0
16252,36001,282233,1
16253,37113,67621,1
16254,131883,8019,1
16255,3678,80430,1
16256,120049,11782,0
16257,96897,51815,0
16258,59015,159498,1
16259,95117,104064,1
16260,168048,208942,1
16261,118816,174606,0
16262,58732,195846,0
16263,45884,99917,1
16264,34611,80099,0
16265,79376,80748,0
16266,54853,41581,1
16267,67111,169498,0
16268,103960,122093,0
16269,165344,81579,0
16270,177858,244881,1
16271,50381,52828,1
16272,132448,129127,0
16273,55510,56695,0
16274,57727,84368,0
16275,162513,246204,0
16276,11534,185660,0
16277,33320,20549,0
16278,94443,242372,0
16279,190320,240486,0
16280,186717,260367,1
16281,105241,243151,0
16282,97562,210407,1
16283,145267,139447,1
16284,98401,222348,1
16285,15644,8377,0
16286,191155,176971,1
16287,162936,120675,1
16288,87103,181599,1
16289,157143,69922,0
16290,127670,150929,1
16291,2537,109354,1
16292,34289,155484,0
16293,169121,268949,1
16294,118764,67083,1
16295,183131,191529,0
16296,140742,102866,0
16297,76159,10905,1
16298,2448,216822,0
16299,78137,75273,0
16300,80604,16748,0
16301,466,108000,0
16302,82792,18945,1
16303,120792,176559,1
16304,99890,171623,0
16305,98515,260356,0
16306,157031,109411,0
16307,49985,259736,0
16308,143019,245699,1
16309,133607,82558,1
16310,44700,132612,0
16311,73001,212863,0
16312,177296,151503,0
16313,24571,10976,0
16314,57787,299355,0
16315,135623,207734,0
16316,114345,241176,1
16317,164259,116061,1
16318,20748,178898,0
16319,109956,279131,0
16320,183402,248353,0
16321,189053,110315,1
16322,19514,63193,0
16323,76891,35930,0
16324,98079,147675,0
16325,18301,186571,1
16326,18195,74874,0
16327,149566,241479,0
16328,83034,32344,0
16329,184575,187645,0
16330,171567,258914,0
16331,102279,152564,1
16332,50851,227764,0
16333,188977,82791,1
16334,129716,177346,1
16335,21780,299365,0
16336,104066,292644,0
16337,91138,38058,0
16338,71712,18543,1
16339,134499,92413,1
16340,34731,24530,1
16341,44948,47880,0
16342,34069,168361,1
16343,128923,49802,1
16344,111285,113868,0
16345,76367,49827,0
16346,67740,59710,1
16347,123184,105484,0
16348,65723,292668,0
16349,104455,236548,0
16350,177277,253286,1
16351,129011,58473,1
16352,116413,70139,0
16353,90128,21749,0
16354,114533,146126,0
16355,49218,22772,0
16356,123273,109194,1
16357,112416,64042,0
16358,19188,269486,0
16359,76919,172141,1
16360,58696,222969,1
16361,107833,170434,1
16362,54480,29704,1
16363,89411,148228,1
16364,147538,211369,1
16365,156043,23534,0
16366,144067,292351,0
16367,88522,103669,0
16368,126733,36545,1
16369,121562,270188,1
16370,134834,84496,0
16371,85748,296199,1
16372,23581,206085,0
16373,47044,75864,0
16374,109981,98710,0
16375,178112,198577,0
16376,192427,185036,1
16377,92906,119375,0
16378,157628,154406,1
16379,43101,277596,1
16380,51275,133272,0
16381,151902,125558,0
16382,107437,13652,0
16383,190639,9273,0
16384,103979,299330,0
16385,147069,197165,0
16386,175553,139017,1
16387,126529,90795,1
16388,60462,119716,0
16389,172848,247701,0
16390,155337,283838,0
16391,22758,11613,0
16392,171898,589,0
16393,159273,103490,1
16394,183561,92672,0
16395,77167,158264,0
16396,99313,261990,0
16397,6461,269124,0
16398,72278,258935,0
16399,164131,4140,1
16400,184747,83963,1
16401,59824,178691,1
16402,56710,80846,0
16403,14091,151502,1
16404,79927,266867,1
16405,117108,170806,1
16406,157362,16966,0
16407,148824,67308,1
16408,150859,90231,0
16409,118550,64914,1
16410,176568,192836,1
16411,168859,13653,0
16412,82357,183346,0
16413,178333,47852,0
16414,119392,252135,0
16415,160605,251037,1
16416,121468,283128,1
16417,147353,243614,0
16418,34502,143240,1
16419,146182,297228,0
16420,82273,171268,1
16421,38465,100384,1
16422,91322,93375,0
16423,44316,263234,1
16424,138307,292788,1
16425,25845,195756,0
16426,77480,21368,0
16427,141299,181921,0
16428,53719,169342,0
16429,37613,98609,0
16430,7286,50505,1
16431,119113,179718,0
16432,45627,43488,1
16433,164682,67198,0
16434,96806,82888,1
16435,118776,251298,1
16436,134376,265091,1
16437,95618,298002,0
16438,78037,138794,1
16439,146412,239157,1
16440,113486,49445,0
16441,12148,197394,0
16442,112966,19598,0
16443,80688,288697,0
16444,9566,243139,0
16445,1254,145475,1
16446,115894,238574,1
16447,51143,209641,1
16448,116592,57778,0
16449,84259,48538,0
16450,7209,34081,1
16451,162144,88138,0
16452,162377,204860,1
16453,105736,89220,0
16454,85077,248785,0
16455,157748,203246,0
16456,104873,63572,0
16457,2212,233332,1
16458,10050,93583,0
16459,127715,168836,0
16460,313,57589,0
16461,32596,167619,0
16462,78565,161502,0
16463,185217,18577,1
16464,149379,92242,1
16465,563,123062,0
16466,71699,279607,0
16467,150255,228433,1
16468,159774,136145,1
16469,4329,92286,0
16470,71307,154668,1
16471,100788,8288,0
16472,174382,195727,0
16473,86304,85865,0
16474,191339,92068,0
16475,187535,205360,1
16476,14687,41343,1
16477,42533,104678,0
16478,153428,86406,1
16479,61000,17212,1
16480,112943,10164,0
16481,122782,87403,0
16482,152730,94445,1
16483,65336,150671,0
16484,153164,57888,1
16485,177950,15047,0
16486,174255,174328,0
16487,142662,244136,1
